index_in_path,lat,lng,altitude,heading,roll,tilt,distance_from_ground
591,37.8281625922024,-122.52182456759112,231.54671233870147,259.078,0.000,36.858,200
592,37.8281625922024,-122.52182456759112,231.5648912541996,259.078,0.000,36.884,200
593,37.8281625922024,-122.52182456759112,231.58545822327127,259.078,0.000,36.912,200
594,37.8281625922024,-122.52182456759112,231.60837217198832,259.078,0.000,36.939,200
595,37.8281625922024,-122.52182456759112,231.63359619879904,259.078,0.000,36.967,200
596,37.8281625922024,-122.52182456759112,231.6610976052518,259.078,0.000,36.996,200
597,37.8281625922024,-122.52182456759112,231.69084792048704,259.078,0.000,37.025,200
598,37.8281625922024,-122.52182456759112,231.72282291947857,259.078,0.000,37.054,200
599,37.8281625922024,-122.52182456759112,231.75700263501088,259.078,0.000,37.084,200
600,37.8281625922024,-122.52182456759112,231.79337136338697,259.078,0.000,37.114,200
601,37.8281625922024,-122.52182456759112,231.83191766386688,259.078,0.000,37.145,200
602,37.8281625922024,-122.52182456759112,231.87263435184448,259.078,0.000,37.176,200
603,37.8281625922024,-122.52182456759112,231.91551848577603,259.078,0.000,37.208,200
604,37.8281625922024,-122.52182456759112,231.96057134788154,259.078,0.000,37.240,200
605,37.8281625922024,-122.52182456759112,232.00779841864556,259.078,0.000,37.273,200
606,37.8281625922024,-122.52182456759112,232.05720934515173,259.078,0.000,37.306,200
607,37.8281625922024,-122.52182456759112,232.10881790329086,259.078,0.000,37.340,200
608,37.8281625922024,-122.52182456759112,232.16264195388962,259.078,0.000,37.374,200
609,37.8281625922024,-122.52182456759112,232.21870339281315,259.078,0.000,37.408,200
610,37.8281625922024,-122.52182456759112,232.27702809510106,259.078,0.000,37.443,200
611,37.8281625922024,-122.52182456759112,232.3376458532029,259.078,0.000,37.479,200
612,37.8281625922024,-122.52182456759112,232.4005903093857,259.078,0.000,37.515,200
613,37.8281625922024,-122.52182456759112,232.46589888239166,259.078,0.000,37.552,200
614,37.8281625922024,-122.52182456759112,232.53361268843082,259.078,0.000,37.589,200
615,37.8281625922024,-122.52182456759112,232.60377645659955,259.078,0.000,37.627,200
616,37.82816197877337,-122.52182859227088,232.6764384388212,259.078,0.000,37.665,200
617,37.82816136534902,-122.52183261695174,232.75165031441168,259.078,0.000,37.704,200
618,37.828160732325784,-122.52183677025891,232.82946708937797,259.078,0.000,37.743,200
619,37.828160118912436,-122.5218407949424,232.9099469905637,259.078,0.000,37.783,200
620,37.82815950550453,-122.52184481962719,232.993151354761,259.078,0.000,37.824,200
621,37.82815889210164,-122.52184884431315,233.0791445129138,259.078,0.000,37.865,200
622,37.828158261965314,-122.52185297882225,233.16799366954217,259.079,0.000,37.907,200
623,37.82815764857062,-122.52185700351016,233.25976877752353,259.079,0.000,37.949,200
624,37.82815700824733,-122.52186120490727,233.35454240837083,259.079,0.000,37.992,200
625,37.82815635075606,-122.52186551896736,233.4523896181528,259.079,0.000,38.035,200
626,37.828155697342496,-122.52186980628478,233.55338780920647,259.079,0.000,38.079,200
627,37.82815508395629,-122.52187383097463,233.65761658779627,259.079,0.000,38.124,200
628,37.828154470570844,-122.52187785566463,233.7651576178788,259.079,0.000,38.169,200
629,37.82815385178052,-122.5218819158212,233.87609447113658,259.079,0.000,38.215,200
630,37.82815321129629,-122.52188611832175,233.9905124734481,259.079,0.000,38.261,200
631,37.828152565433086,-122.52189035611526,234.10849854796538,259.079,0.000,38.308,200
632,37.82815191675618,-122.52189461236885,234.23014105497464,259.079,0.000,38.356,200
633,37.82815125765796,-122.5218989369986,234.35552962871813,259.079,0.000,38.405,200
634,37.828150616664054,-122.52190314283523,234.48475501135988,259.079,0.000,38.454,200
635,37.82814992988776,-122.52190764906655,234.61790888428055,259.079,0.000,38.503,200
636,37.82814992988776,-122.52190764906655,234.75508369688976,259.079,0.000,38.554,200
637,37.82814992988776,-122.52190764906655,234.8963724931476,259.079,0.000,38.605,200
638,37.82814992988776,-122.52190764906655,235.041868735989,259.079,0.000,38.656,200
639,37.82814992988776,-122.52190764906655,235.19166612984793,259.079,0.000,38.708,200
640,37.82814992988776,-122.52190764906655,235.34585844148,259.079,0.000,38.761,200
641,37.82814992988776,-122.52190764906655,235.5045393192845,259.079,0.000,38.815,200
642,37.82814992988776,-122.52190764906655,235.66780211132897,259.079,0.000,38.869,200
643,37.82814992988776,-122.52190764906655,235.83573968228052,259.079,0.000,38.925,200
644,37.82814992988776,-122.52190764906655,236.00844422945048,259.079,0.000,38.980,200
645,37.82814992988776,-122.52190764906655,236.1860070981593,259.079,0.000,39.037,200
646,37.82814992988776,-122.52190764906655,236.36851859663057,259.079,0.000,39.094,200
647,37.82814992988776,-122.52190764906655,236.5560678106232,259.079,0.000,39.152,200
648,37.82814992988776,-122.52190764906655,236.74874241801223,259.079,0.000,39.210,200
649,37.82814992988776,-122.52190764906655,236.9466285035282,259.079,0.000,39.269,200
650,37.82814992988776,-122.52190764906655,237.14981037386644,259.079,0.000,39.329,200
651,37.82814992988776,-122.52190764906655,237.35837037337689,259.079,0.000,39.390,200
652,37.82814992988776,-122.52190764906655,237.57238870054476,259.079,0.000,39.451,200
653,37.82814992988776,-122.52190764906655,237.791943225473,259.079,0.000,39.514,200
654,37.82814992988776,-122.52190764906655,238.0171093085755,259.079,0.000,39.576,200
655,37.82814992988776,-122.52190764906655,238.24795962069072,259.079,0.000,39.640,200
656,37.82814992988776,-122.52190764906655,238.48456396482294,259.079,0.000,39.704,200
657,37.82814992988776,-122.52190764906655,238.72698909971828,259.079,0.000,39.769,200
658,37.82814992988776,-122.52190764906655,238.97529856548056,259.079,0.000,39.835,200
659,37.82814992988776,-122.52190764906655,239.22955251143082,259.079,0.000,39.902,200
660,37.82814992988776,-122.52190764906655,239.48980752641194,259.079,0.000,39.969,200
661,37.82814992988776,-122.52190764906655,239.75611647173878,259.079,0.000,40.037,200
662,37.82814992988776,-122.52190764906655,240.02852831699067,259.079,0.000,40.106,200
663,37.82814992988776,-122.52190764906655,240.30708797884202,259.079,0.000,40.176,200
664,37.82814992988776,-122.52190764906655,240.59183616312296,259.079,0.000,40.246,200
665,37.82814992988776,-122.52190764906655,240.8828092103003,259.079,0.000,40.317,200
666,37.82814992988776,-122.52190764906655,241.18003894456496,259.079,0.000,40.389,200
667,37.82814992988776,-122.52190764906655,242.5030331028802,259.079,0.000,40.462,200
668,37.82814992988776,-122.52190764906655,243.7744654421545,259.079,0.000,40.535,200
669,37.82814992988776,-122.52190764906655,245.001995193034,259.079,0.000,40.609,200
670,37.82814992988776,-122.52190764906655,246.19205770957268,259.079,0.000,40.684,200
671,37.82814992988776,-122.52190764906655,247.3500481511113,259.079,0.000,40.760,200
672,37.82814992988776,-122.52190764906655,248.4804776619688,259.079,0.000,40.837,200
673,37.82814992988776,-122.52190764906655,249.58710617415542,259.079,0.000,40.914,200
674,37.82814992988776,-122.52190764906655,250.67305533949428,259.079,0.000,40.992,200
675,37.82814992988776,-122.52190764906655,251.7409045715405,259.079,0.000,41.071,200
676,37.82814992988776,-122.52190764906655,252.79277273058977,259.079,0.000,41.660,200
677,37.82814992988776,-122.52190764906655,253.83038760503476,259.079,0.000,42.197,200
678,37.82814992988776,-122.52190764906655,254.85514501930007,259.079,0.000,42.690,200
679,37.828149316500884,-122.52191167375591,255.86815912401306,259.079,0.000,43.145,200
680,37.828148684047726,-122.52191582354466,256.87030519068065,259.079,0.000,43.568,200
681,37.82814803242294,-122.52192009912412,257.86225603476424,259.079,0.000,43.964,200
682,37.82814741903512,-122.52192412381315,258.84451302242235,259.079,0.000,44.337,200
683,37.82814680564708,-122.52192814850208,259.81743247286346,259.079,0.000,44.690,200
684,37.82814618798328,-122.52193220124487,260.7812481464236,259.079,0.000,45.026,200
685,37.828145504072936,-122.521936688657,261.73609040492863,259.079,0.000,45.347,200
686,37.82814479536875,-122.52194133875075,262.68200254288223,259.079,0.000,45.657,200
687,37.828144072729465,-122.52194608027794,263.61895471320355,259.079,0.000,45.956,200
688,37.8281433087944,-122.52195109276299,264.5468558076456,259.079,0.000,46.246,200
689,37.828142449342494,-122.52195673197231,265.46556359797074,259.079,0.000,46.529,200
690,37.828141576782194,-122.52196245719094,266.3748933980157,259.079,0.000,46.805,200
691,37.828140669893514,-122.52196840765201,267.27462546772483,259.079,0.000,47.075,200
692,37.82813969184971,-122.52197482499052,268.1645113470373,259.079,0.000,47.340,200
693,37.82813870981195,-122.52198126853524,269.0442792792979,259.079,0.000,47.602,200
694,37.82813764616656,-122.52198824754063,269.9136388598819,259.079,0.000,47.859,200
695,37.82813641345953,-122.52199633582732,270.77228502533995,259.079,0.000,48.114,200
696,37.828134992044845,-122.52200566230084,271.61990148104263,259.079,0.000,48.365,200
697,37.82813340201168,-122.52201609514792,272.45616365058174,259.079,0.000,48.615,200
698,37.82813159608546,-122.5220279445557,273.28074121766656,259.079,0.000,48.862,200
699,37.82812976019421,-122.52203999057615,274.0933003206177,259.079,0.000,49.107,200
700,37.828127740843826,-122.52205324034514,274.8935054505187,259.079,0.000,49.350,200
701,37.82812572149347,-122.52206649011377,275.6810210964029,259.079,0.000,49.592,200
702,37.828123702143145,-122.52207973988205,276.4555131743212,259.079,0.000,49.832,200
703,37.828121682792826,-122.52209298964996,277.21665027158775,259.079,0.000,50.071,200
704,37.82811966344252,-122.52210623941752,277.9641047327829,259.079,0.000,50.308,200
705,37.82811764409221,-122.52211948918472,278.69755361008555,259.079,0.000,50.545,200
706,37.8281156247419,-122.52213273895154,279.416679497101,258.720,0.000,50.780,200
707,37.82811360539158,-122.52214598871802,280.12117126245585,257.764,0.000,51.014,200
708,37.82811158604125,-122.52215923848411,280.8107246969747,256.074,0.000,51.247,200
709,37.82810956669093,-122.52217248824988,281.4850430861609,253.593,0.000,51.479,200
710,37.82810766840997,-122.52218254845236,282.14383771793325,250.317,0.000,51.710,200
711,37.82810497099773,-122.52219330107509,282.78682833406054,246.288,0.000,51.940,200
712,37.828101194891445,-122.5222046895796,283.41374353245607,241.584,0.000,52.169,200
713,37.82809613547263,-122.52221656976077,284.02432112640855,236.661,0.000,52.396,200
714,37.82809019332364,-122.52222777566429,284.61830846590186,231.859,0.000,52.623,200
715,37.82808347053977,-122.52223825062973,285.19546272539316,227.412,0.000,52.849,200
716,37.82807609306676,-122.52224799373374,285.7555511617544,223.471,0.000,53.074,200
717,37.828068189944084,-122.52225705205593,286.29835134551877,220.114,0.000,53.297,200
718,37.82805988037128,-122.52226550727035,286.82365136809454,217.364,0.000,53.520,200
719,37.82805126741949,-122.5222734609778,287.33125002720425,215.206,0.000,53.741,200
720,37.82804243639419,-122.52228102166028,287.8209569924645,213.594,0.000,53.961,200
721,37.82803345587253,-122.52228829460856,288.2925929527295,212.466,0.000,54.180,200
722,37.828024379900896,-122.52229537508784,288.74598974657647,211.749,0.000,54.398,200
723,37.82801525040776,-122.52230234440198,289.1809904771041,211.368,0.000,54.615,200
724,37.82800609936699,-122.52230926826965,289.5974496120372,211.252,0.000,54.830,200
725,37.82799695057005,-122.5223161968878,289.9952330699858,211.332,0.000,55.045,200
726,37.82798782103859,-122.5223231661189,290.3742182935794,211.548,0.000,55.258,200
727,37.82797872217318,-122.52233019933833,290.7342943100952,211.852,0.000,55.470,200
728,37.827969660733686,-122.52233730958413,291.07536178010736,212.200,0.000,55.680,200
729,37.82796063971824,-122.52234450174957,291.39733303461543,212.562,0.000,55.889,200
730,37.827951659174005,-122.5223517746451,291.7001321010443,212.912,0.000,56.097,200
731,37.82794271694638,-122.52235912282626,291.9836947184599,213.236,0.000,56.304,200
732,37.82793380935817,-122.52236653813692,292.2479683423011,213.521,0.000,56.509,200
733,37.827924931804716,-122.52237401095698,292.49291213889387,213.763,0.000,56.712,200
734,37.82791607925311,-122.52238153116734,292.71849696998544,213.961,0.000,56.915,200
735,37.82790724663938,-122.52238908886123,292.92470536751216,214.115,0.000,57.115,200
736,37.82789842916482,-122.52239667483695,293.11153149879783,214.230,0.000,57.315,200
737,37.827889622498375,-122.52240428090944,293.2789811223624,214.309,0.000,57.512,200
738,37.82788082289701,-122.52241190007656,293.42707153451124,214.359,0.000,57.709,200
739,37.827872027258394,-122.5224195265735,293.55583150686556,214.384,0.000,57.903,200
740,37.827863233121114,-122.5224271558442,293.6653012149882,214.391,0.000,58.097,200
741,37.827854438626936,-122.52243478445452,293.755532158255,214.384,0.000,58.288,200
742,37.82784564245818,-122.5224424099686,293.8265870711184,214.367,0.000,58.478,200
743,37.82783684376111,-122.52245003080495,293.87853982590934,214.344,0.000,58.666,200
744,37.827828042064034,-122.52245764608551,293.911475327323,214.318,0.000,58.853,200
745,37.8278192371965,-122.52246525548821,293.92548939873376,214.292,0.000,59.038,200
746,37.827810429214054,-122.5224728591096,293.9206886604883,214.266,0.000,59.221,200
747,37.82780161833155,-122.52248045734251,293.8971904003251,214.243,0.000,59.403,200
748,37.82779280486615,-122.52248805077147,293.8551224360742,214.222,0.000,59.582,200
749,37.82778398919078,-122.5224956400864,293.79462297079203,214.205,0.000,59.761,200
750,37.82777517169746,-122.52250322601452,293.71584044049007,214.190,0.000,59.937,200
751,37.8277663527701,-122.52251080926925,293.6189333546212,214.179,0.000,60.111,200
752,37.82775753276517,-122.52251839051401,293.5040701294894,214.171,0.000,60.284,200
753,37.827748711999575,-122.52252597033919,293.37142891475366,214.166,0.000,60.455,200
754,37.82773989074395,-122.52253354924933,293.22119741320205,214.162,0.000,60.624,200
755,37.82773106922055,-122.52254112765898,293.053572693973,214.161,0.000,60.791,200
756,37.827722247604356,-122.52254870589458,292.86876099940946,214.160,0.000,60.956,200
757,37.82771342602656,-122.52255628420093,292.6669775457315,214.161,0.000,61.119,200
758,37.82770460457946,-122.5225638627502,292.4484463177205,214.162,0.000,61.281,200
759,37.82769578332219,-122.52257144165276,292.21339985760955,214.164,0.000,61.440,200
760,37.82768696228671,-122.52257902096818,291.9620790483808,214.166,0.000,61.597,200
761,37.82767814148364,-122.52258660071621,291.69473289167314,214.168,0.000,61.753,200
762,37.82766932090758,-122.52259418088677,291.4116182805071,214.170,0.000,61.906,200
763,37.82766050054195,-122.52260176144887,291.1129997670394,214.171,0.000,62.058,200
764,37.82765168036302,-122.52260934235828,290.7991493255606,214.173,0.000,62.207,200
765,37.82764286034326,-122.5226169235636,290.4703461109546,214.174,0.000,62.355,200
766,37.82763404045393,-122.52262450501127,290.1268762128409,214.175,0.000,62.500,200
767,37.82762522066702,-122.52263208664898,289.7690324056241,214.176,0.000,62.643,200
768,37.82761640095664,-122.52263966842852,289.39711389467726,214.176,0.000,62.784,200
769,37.82761640095664,-122.52263966842852,289.0114260588891,214.176,0.000,62.923,200
770,37.82761640095664,-122.52263966842852,288.61228018980773,214.176,0.000,63.060,200
771,37.82761640095664,-122.52263966842852,288.1999932276137,214.176,0.000,63.195,200
772,37.82761640095664,-122.52263966842852,287.77488749416113,214.176,0.000,63.328,200
773,37.82761640095664,-122.52263966842852,287.3372904233235,214.176,0.000,63.458,200
774,37.82761640095664,-122.52263966842852,286.8875342888844,214.176,0.000,63.587,200
775,37.82761640095664,-122.52263966842852,286.42595593021525,214.176,0.000,63.713,200
776,37.82761640095664,-122.52263966842852,285.95289647598213,214.176,0.000,63.837,200
777,37.82761640095664,-122.52263966842852,285.4687010661255,214.176,0.000,63.959,200
778,37.82761640095664,-122.52263966842852,284.9737185723569,214.176,0.000,64.079,200
779,37.82761640095664,-122.52263966842852,284.4683013174183,214.176,0.000,64.196,200
780,37.82761640095664,-122.52263966842852,283.9528047933487,214.176,0.000,64.311,200
781,37.82761640095664,-122.52263966842852,283.42758737900397,214.176,0.000,64.424,200
782,37.82761640095664,-122.52263966842852,282.89301005707466,214.176,0.000,64.535,200
783,37.82761640095664,-122.52263966842852,282.349436130848,214.176,0.000,64.643,200
784,37.82761640095664,-122.52263966842852,281.7972309409572,214.176,0.000,64.749,200
785,37.82761640095664,-122.52263966842852,281.23676158236304,214.176,0.000,64.853,200
786,37.82761640095664,-122.52263966842852,280.66839662180956,214.176,0.000,64.955,200
787,37.82761640095664,-122.52263966842852,280.0925058159965,214.176,0.000,65.054,200
788,37.82761640095664,-122.52263966842852,279.5094598307078,214.176,0.000,65.151,200
789,37.82761640095664,-122.52263966842852,278.9196299611354,214.176,0.000,65.246,200
790,37.82761640095664,-122.52263966842852,278.32338785363487,214.176,0.000,65.338,200
791,37.82761640095664,-122.52263966842852,277.7211052291475,214.176,0.000,65.428,200
792,37.82761640095664,-122.52263966842852,277.1131536085218,214.176,0.000,65.516,200
793,37.82761640095664,-122.52263966842852,276.499904039964,214.176,0.000,65.601,200
794,37.82761640095664,-122.52263966842852,275.88172682884476,214.176,0.000,65.684,200
795,37.82761640095664,-122.52263966842852,275.25899127008745,214.176,0.000,65.765,200
796,37.82761640095664,-122.52263966842852,274.6320653833588,214.176,0.000,65.843,200
797,37.82761640095664,-122.52263966842852,274.0013156512798,214.176,0.000,65.919,200
798,37.82761640095664,-122.52263966842852,273.3671067608725,214.176,0.000,65.993,200
799,37.82761640095664,-122.52263966842852,272.7298013484533,214.176,0.000,66.064,200
800,37.82761640095664,-122.52263966842852,272.08975974817946,214.176,0.000,66.133,200
801,37.82761640095664,-122.52263966842852,271.44733974445353,214.176,0.000,66.199,200
802,37.82761640095664,-122.52263966842852,270.8028963283831,214.176,0.000,66.264,200
803,37.82761640095664,-122.52263966842852,270.15678145849176,214.176,0.000,66.325,200
804,37.82761640095664,-122.52263966842852,269.5093438258711,214.176,0.000,66.385,200
805,37.82761640095664,-122.52263966842852,268.8609286239588,214.176,0.000,66.442,200
806,37.82761640095664,-122.52263966842852,268.21187732312427,214.176,0.000,66.496,200
807,37.82761640095664,-122.52263966842852,267.5625274502367,214.176,0.000,66.549,200
808,37.82761640095664,-122.52263966842852,266.9132123733863,214.176,0.000,66.599,200
809,37.82761640095664,-122.52263966842852,266.2642610919236,214.176,0.000,66.646,200
810,37.82761640095664,-122.52263966842852,265.6159980319772,214.176,0.000,66.691,200
811,37.82761640095664,-122.52263966842852,264.96874284760304,214.176,0.000,66.734,200
812,37.82761640095664,-122.52263966842852,264.3228102277141,214.176,0.000,66.774,200
813,37.82761640095664,-122.52263966842852,263.67850970893306,214.177,0.000,66.812,200
814,37.82761640095664,-122.52263966842852,263.03614549450464,214.177,0.000,66.848,200
815,37.82761640095664,-122.52263966842852,262.3960162793973,214.177,0.000,66.881,200
816,37.82761640095664,-122.52263966842852,261.75841508171976,214.177,0.000,66.912,200
817,37.82761372250342,-122.52264197097948,261.12362908056906,214.177,0.000,66.941,200
818,37.8276104132755,-122.522644815815,260.491939460423,214.177,0.000,66.967,200
819,37.82760654632574,-122.52264814012733,259.86362126218125,214.177,0.000,66.991,200
820,37.82760217390251,-122.52265189898888,259.238943240954,214.177,0.000,67.012,200
821,37.82759688619017,-122.52265644469493,258.61816773068995,214.177,0.000,67.031,200
822,37.827590820887785,-122.52266165885501,258.0015505157295,214.177,0.000,67.048,200
823,37.82758421351878,-122.5226673389839,257.38934070936034,214.177,0.000,67.062,200
824,37.82757727313237,-122.52267330536058,256.78178063944875,214.177,0.000,67.074,200
825,37.82756931606334,-122.52268014569643,256.1791057412096,214.177,0.000,67.084,200
826,37.82756084291075,-122.52268742964192,255.58154445717423,214.177,0.000,67.092,200
827,37.827551914696905,-122.52269510473768,254.98931814440655,214.176,0.000,67.097,200
828,37.82754298646937,-122.522702779807,254.40264098901105,214.176,0.000,67.099,200
829,37.82753405823022,-122.52271045485375,253.8217199279698,214.176,0.000,67.100,200
830,37.827525129981595,-122.52271812988187,253.24675457833837,214.176,0.000,67.098,200
831,37.827516201725565,-122.52272580489526,252.67793717382287,214.176,0.000,67.094,200
832,37.827507273464036,-122.5227334798975,252.1154525087544,214.176,0.000,67.087,200
833,37.82749834519869,-122.52274115489165,251.55947788946906,214.176,0.000,67.079,200
834,37.827489416930945,-122.52274882988043,251.01018309309535,214.176,0.000,67.068,200
835,37.82748048866196,-122.52275650486595,250.4677303337432,214.176,0.000,67.054,200
836,37.82747156039266,-122.52276417984993,249.9322742360826,214.176,0.000,67.039,200
837,37.827462632123684,-122.52277185483364,249.4039618162917,214.176,0.000,67.021,200
838,37.82745370385551,-122.5227795298179,248.88293247034852,214.176,0.000,67.001,200
839,37.827444775588425,-122.52278720480327,248.36931796963242,214.176,0.000,66.979,200
840,37.827435847322576,-122.52279487978998,247.86324246379542,214.176,0.000,66.954,200
841,37.827426919058006,-122.52280255477818,247.36482249085617,214.176,0.000,66.928,200
842,37.82741799079466,-122.5228102297677,246.87416699446277,214.176,0.000,66.899,200
843,37.82740906253244,-122.52281790475841,246.39137734826377,214.176,0.000,66.868,200
844,37.827400134271215,-122.52282557975002,245.91654738732072,214.176,0.000,66.834,200
845,37.827391206010816,-122.52283325474227,245.4497634464878,214.176,0.000,66.799,200
846,37.8273822777511,-122.52284092973488,244.99110440567927,214.176,0.000,66.761,200
847,37.82737334949191,-122.52284860472754,244.54064174193743,214.176,0.000,66.722,200
848,37.827364421233106,-122.52285627972,244.09843958820898,214.176,0.000,66.680,200
849,37.827355492974576,-122.52286395471201,243.66455479873048,214.176,0.000,66.636,200
850,37.827346564716215,-122.52287162970345,243.23903702091798,214.176,0.000,66.590,200
851,37.82733763645794,-122.52287930469406,242.82192877364983,214.176,0.000,66.542,200
852,37.82732870819968,-122.52288697968379,242.41326553182606,214.176,0.000,66.492,200
853,37.82731977994139,-122.52289465467256,242.01307581708176,214.176,0.000,66.439,200
854,37.827310851683045,-122.52290232966027,241.62138129452626,214.176,0.000,66.385,200
855,37.827301974907364,-122.52290996039086,241.23819687537485,214.176,0.000,66.329,200
856,37.82729304664884,-122.5229176353764,240.8635308253342,214.176,0.000,66.270,200
857,37.827284118390224,-122.52292531036083,240.4973848785973,214.176,0.000,66.210,200
858,37.82727519013152,-122.52293298534418,240.13975435729927,214.176,0.000,66.148,200
859,37.82726626187273,-122.52294066032644,239.79062829628015,214.176,0.000,66.083,200
860,37.827257333613865,-122.52294833530762,239.44998957299606,214.176,0.000,66.017,200
861,37.827257333613865,-122.52294833530762,239.1178150424157,214.176,0.000,65.949,200
862,37.827257333613865,-122.52294833530762,238.79407567673513,214.176,0.000,65.879,200
863,37.827257333613865,-122.52294833530762,238.47873670973857,214.176,0.000,65.806,200
864,37.827257333613865,-122.52294833530762,238.1717577856304,214.176,0.000,65.732,200
865,37.827257333613865,-122.52294833530762,237.87309311215836,214.176,0.000,65.657,200
866,37.827257333613865,-122.52294833530762,237.58269161784503,214.176,0.000,65.579,200
867,37.827257333613865,-122.52294833530762,237.30049711314095,214.176,0.000,65.499,200
868,37.827257333613865,-122.52294833530762,237.02644845530972,214.176,0.000,65.418,200
869,37.827257333613865,-122.52294833530762,236.7604797168517,214.176,0.000,65.335,200
870,37.827257333613865,-122.52294833530762,236.50252035727112,214.176,0.000,65.250,200
871,37.827257333613865,-122.52294833530762,236.25249539798705,214.176,0.000,65.163,200
872,37.827257333613865,-122.52294833530762,236.01032560018822,214.176,0.000,65.074,200
873,37.827257333613865,-122.52294833530762,235.77592764542754,214.176,0.000,64.984,200
874,37.827257333613865,-122.52294833530762,235.54921431875118,214.176,0.000,64.892,200
875,37.827257333613865,-122.52294833530762,235.33009469415475,214.176,0.000,64.798,200
876,37.827257333613865,-122.52294833530762,235.11847432215757,214.176,0.000,64.703,200
877,37.827257333613865,-122.52294833530762,234.91425541928427,214.176,0.000,64.606,200
878,37.827257333613865,-122.52294833530762,234.71733705924217,214.176,0.000,64.507,200
879,37.827257333613865,-122.52294833530762,234.5276153655813,214.176,0.000,64.407,200
880,37.827257333613865,-122.52294833530762,234.3449837056235,214.176,0.000,64.305,200
881,37.827257333613865,-122.52294833530762,234.16933288544584,214.176,0.000,64.201,200
882,37.827257333613865,-122.52294833530762,234.00055134570437,214.176,0.000,64.096,200
883,37.827257333613865,-122.52294833530762,233.83852535808188,214.176,0.000,63.989,200
884,37.827257333613865,-122.52294833530762,233.68313922214568,214.176,0.000,63.881,200
885,37.827257333613865,-122.52294833530762,233.53427546240022,214.176,0.000,63.771,200
886,37.827257333613865,-122.52294833530762,233.39181502531986,214.176,0.000,63.660,200
887,37.827257333613865,-122.52294833530762,233.2556374761482,214.176,0.000,63.547,200
888,37.827257333613865,-122.52294833530762,233.1256211952511,214.176,0.000,63.433,200
889,37.827257333613865,-122.52294833530762,233.00164357381124,214.176,0.000,63.318,200
890,37.827257333613865,-122.52294833530762,232.88358120865334,214.176,0.000,63.201,200
891,37.827257333613865,-122.52294833530762,232.77131009599157,214.176,0.000,63.082,200
892,37.827257333613865,-122.52294833530762,232.66470582389073,214.176,0.000,62.963,200
893,37.827257333613865,-122.52294833530762,232.56364376323592,214.176,0.000,62.842,200
894,37.827257333613865,-122.52294833530762,232.46799925700708,214.176,0.000,62.719,200
895,37.827257333613865,-122.52294833530762,232.37764780765684,214.176,0.000,62.595,200
896,37.827257333613865,-122.52294833530762,232.2924652623931,214.176,0.000,62.470,200
897,37.827257333613865,-122.52294833530762,232.21232799616962,214.176,0.000,62.344,200
898,37.827257333613865,-122.52294833530762,232.13711309219164,214.176,0.000,62.217,200
899,37.827257333613865,-122.52294833530762,232.06669851974596,214.176,0.000,62.088,200
900,37.827257333613865,-122.52294833530762,232.00096330916836,214.176,0.000,61.958,200
901,37.827257333613865,-122.52294833530762,231.9397877237646,214.176,0.000,61.827,200
902,37.827257333613865,-122.52294833530762,231.88305342850487,214.176,0.000,61.695,200
903,37.827257333613865,-122.52294833530762,231.83064365531519,214.176,0.000,61.562,200
904,37.827257333613865,-122.52294833530762,231.7824433647935,214.026,0.000,61.427,200
905,37.827257333613865,-122.52294833530762,231.73833940418172,213.877,0.000,61.292,200
906,37.827257333613865,-122.52294833530762,231.69822066142996,213.727,0.000,61.155,200
907,37.827257333613865,-122.52294833530762,231.66197821519276,213.328,0.000,61.017,200
908,37.827257333613865,-122.52294833530762,231.62950548060283,212.623,0.000,60.879,200
909,37.827257333613865,-122.52294833530762,231.60069835067117,211.586,0.000,60.739,200
910,37.82725462232026,-122.52295057539256,231.57545533316846,210.220,0.000,60.598,200
911,37.8272514435061,-122.5229530304341,231.55367768284705,208.692,0.000,60.457,200
912,37.82724790207456,-122.52295554001678,231.53526952886799,206.884,0.000,60.314,200
913,37.82724357397751,-122.52295832227871,231.52013799730315,204.835,0.000,60.171,200
914,37.82723823893116,-122.52296141597988,231.50819332858765,202.834,0.000,60.027,200
915,37.827232067015835,-122.5229646419788,231.49934898980308,200.981,0.000,59.881,200
916,37.827224774958566,-122.52296808939663,231.49352178167825,199.338,0.000,59.735,200
917,37.8272168126056,-122.5229715185334,231.49063194019962,197.938,0.000,59.589,200
918,37.82720834457989,-122.52297487493132,231.49060323272903,196.791,0.000,59.441,200
919,37.82719890295332,-122.5229783627,231.49336304853296,195.891,0.000,59.293,200
920,37.8271884993995,-122.52298199470854,231.49884248363307,195.219,0.000,59.143,200
921,37.82717806592388,-122.52298548643161,231.50697641989444,194.749,0.000,58.994,200
922,37.82716761335021,-122.52298888536882,231.51770359827316,194.450,0.000,58.843,200
923,37.82715715006799,-122.52299223107724,231.53096668615237,194.291,0.000,58.692,200
924,37.82714668247433,-122.52299555509836,231.54671233870147,194.243,0.000,58.540,200
925,37.827136215329645,-122.52299888138441,231.5648912541996,194.276,0.000,58.387,200
926,37.827125752039755,-122.523002227053,231.58545822327127,194.366,0.000,58.234,200
927,37.82711529488558,-122.52300560332914,231.60837217198832,194.493,0.000,58.081,200
928,37.82710484521948,-122.52300901656324,231.63359619879904,194.638,0.000,57.926,200
929,37.82709440364143,-122.523012469243,231.6610976052518,194.788,0.000,57.771,200
930,37.82708397016131,-122.52301596094004,231.69084792048704,194.935,0.000,57.616,200
931,37.82707354434871,-122.52301948915542,231.72282291947857,195.069,0.000,57.460,200
