index_in_path,lat,lng,altitude,heading,roll,tilt,distance_from_ground
1456,37.425570758704026,-122.28472491431614,191.15,256.2,0.0,42.0,200
1457,37.425569682762585,-122.28473041203756,191.22,256.2,0.0,42.8,200
1458,37.42556860806286,-122.284735910144,191.28,256.2,0.0,43.6,200
1459,37.42556753453628,-122.28474140861373,191.35,256.2,0.0,44.4,200
1460,37.42556646208106,-122.28474690741488,191.41,256.2,0.0,45.1,200
1461,37.42556539057291,-122.28475240650873,191.48,256.2,0.0,45.8,200
1462,37.42556431987453,-122.28475790585254,191.54,256.2,0.0,46.5,200
1463,37.4255632542975,-122.28476338251116,191.61,256.2,0.0,47.2,200
1464,37.4255621847936,-122.28476888222337,191.67,256.2,0.0,47.8,200
1465,37.42556111568318,-122.28477438205684,191.73,256.2,0.0,48.4,200
1466,37.42556004791124,-122.28477987648054,191.8,256.2,0.0,48.9,200
1467,37.425558979233834,-122.28478537644726,191.86,256.3,0.0,49.4,200
1468,37.42555795636618,-122.28479064101077,191.92,256.3,0.0,49.9,200
1469,37.425556887748115,-122.2847961409956,191.99,256.2,0.0,50.4,200
1470,37.425555819059205,-122.28480164095853,192.05,256.2,0.0,50.8,200
1471,37.42555475025289,-122.28480714088525,192.11,256.2,0.0,51.3,200
1472,37.425553681296655,-122.28481264076565,192.18,256.2,0.0,51.6,200
1473,37.42555261217045,-122.28481814059361,192.24,256.2,0.0,52.0,200
1474,37.42555154286505,-122.28482364036626,192.3,256.2,0.0,52.3,200
1475,37.42555047338025,-122.2848291400835,192.36,256.2,0.0,52.6,200
1476,37.42554940372305,-122.28483463974749,192.42,256.2,0.0,52.9,200
1477,37.425548333905965,-122.2848401393621,192.49,256.2,0.0,53.2,200
1478,37.42554727838633,-122.28484556470619,192.55,256.2,0.0,53.4,200
1479,37.425546269282385,-122.28485075083438,192.61,256.2,0.0,53.6,200
1480,37.425545207545255,-122.28485620689706,192.67,256.2,0.0,53.8,200
1481,37.4255441592896,-122.28486159323106,192.73,256.2,0.0,54.0,200
1482,37.42554309079329,-122.28486708321694,192.79,256.2,0.0,54.2,200
1483,37.42554202040786,-122.28487258265571,192.86,256.2,0.0,54.3,200
1484,37.42554094999236,-122.28487808208516,192.92,256.2,0.0,54.5,200
1485,37.42553987956114,-122.28488358150967,192.98,256.2,0.0,54.6,200
1486,37.425538839300444,-122.28488892591174,193.04,256.2,0.0,54.7,200
1487,37.42553776887192,-122.28489442533692,193.1,256.2,0.0,54.8,200
1488,37.42553669845727,-122.28489992476631,193.16,256.2,0.0,54.8,200
1489,37.425535628062036,-122.28490542420161,193.22,256.2,0.0,54.9,200
1490,37.425534577178134,-122.28491082351565,193.28,256.2,0.0,55.0,200
1491,37.42553350683106,-122.28491632296566,193.34,256.2,0.0,55.0,200
1492,37.42553243740579,-122.28492181781915,193.41,256.2,0.0,55.0,200
1493,37.425531381523705,-122.28492724322088,193.47,256.2,0.0,55.1,200
1494,37.42553031125114,-122.28493274269363,193.53,256.2,0.0,55.1,200
1495,37.42552925378604,-122.28493817647276,193.59,256.2,0.0,55.1,200
1496,37.42552818355409,-122.2849436759579,193.65,256.2,0.0,55.1,200
1497,37.425527121781286,-122.28494913206276,193.71,256.2,0.0,55.1,200
1498,37.425526051578935,-122.28495463155689,193.77,256.2,0.0,55.1,200
1499,37.4255249813871,-122.28496013105416,193.83,256.2,0.0,55.1,200
1500,37.42552392605625,-122.28496555422582,193.89,256.2,0.0,55.1,200
1501,37.42552285587756,-122.28497105372702,193.95,256.2,0.0,55.1,200
1502,37.42552178570203,-122.2849765532291,194.01,256.2,0.0,55.1,200
1503,37.425520715527796,-122.2849820527315,194.08,256.2,0.0,55.1,200
1504,37.42551964535326,-122.28498755223373,194.14,256.2,0.0,55.1,200
1505,37.42551857517722,-122.28499305173541,194.2,256.2,0.0,55.2,200
1506,37.42551750499876,-122.28499855123627,194.26,256.2,0.0,55.2,200
1507,37.425516434817226,-122.2850040507361,194.32,256.2,0.0,55.2,200
1508,37.425515364632226,-122.28500955023476,194.38,256.2,0.0,55.2,200
1509,37.42551429444357,-122.28501504973225,194.44,256.2,0.0,55.2,200
1510,37.42551322425129,-122.28502054922853,194.5,256.2,0.0,55.3,200
1511,37.42551215405553,-122.28502604872365,194.57,256.2,0.0,55.3,200
1512,37.42551108385655,-122.28503154821772,194.63,256.2,0.0,55.3,200
1513,37.425510013654666,-122.28503704771079,194.69,256.3,0.0,55.3,200
1514,37.42550894345029,-122.28504254720303,194.75,256.4,0.0,55.4,200
1515,37.42550787324381,-122.28504804669453,200,256.7,0.0,55.4,200
1516,37.42550680303565,-122.28505354618544,200.43,257.2,0.0,55.5,200
1517,37.42550601863878,-122.28505769997257,200.87,257.7,0.0,55.5,200
1518,37.42550518610937,-122.28506235768381,201.3,258.5,0.0,55.6,200
1519,37.42550439429052,-122.28506713795906,201.74,259.4,0.0,55.7,200
1520,37.42550355584609,-122.28507270085491,202.17,260.4,0.0,55.7,200
1521,37.42550280239305,-122.28507828299978,202.61,261.4,0.0,55.8,200
1522,37.42550213482086,-122.28508388245055,203.04,262.4,0.0,55.9,200
1523,37.425501550420236,-122.28508949662523,203.47,263.3,0.0,56.0,200
1524,37.42550104368426,-122.28509512275421,203.91,264.2,0.0,56.1,200
1525,37.42550060707484,-122.28510075819759,204.34,265.0,0.0,56.1,200
1526,37.42550023679522,-122.28510632445344,204.77,265.6,0.0,56.2,200
1527,37.425499913141934,-122.28511197196521,205.2,266.2,0.0,56.3,200
1528,37.42549963144022,-122.28511762304092,205.63,266.6,0.0,56.4,200
1529,37.425499382203625,-122.28512327653436,206.06,266.9,0.0,56.5,200
1530,37.42549915653497,-122.28512893159717,206.5,267.1,0.0,56.6,200
1531,37.425498946368116,-122.28513458760703,206.92,267.3,0.0,56.7,200
1532,37.42549874462697,-122.28514024410337,207.35,267.3,0.0,56.8,200
1533,37.425498545312216,-122.28514590073608,207.78,267.3,0.0,56.9,200
1534,37.42549834352695,-122.2851515572299,208.21,267.3,0.0,57.0,200
1535,37.425498139772166,-122.28515709594663,208.64,267.2,0.0,57.0,200
1536,37.4254979226065,-122.28516275153719,209.06,267.1,0.0,57.1,200
1537,37.425497699013185,-122.28516829387335,209.49,266.9,0.0,57.2,200
1538,37.42549745884693,-122.28517394798914,209.91,266.8,0.0,57.3,200
1539,37.425497206280994,-122.2851796012481,210.34,266.6,0.0,57.3,200
1540,37.425496941517395,-122.28518525362205,210.76,266.5,0.0,57.4,200
1541,37.42549666520588,-122.28519090511952,211.18,266.4,0.0,57.4,200
1542,37.425496378328276,-122.28519655578212,211.6,266.3,0.0,57.5,200
1543,37.4254960820926,-122.28520220567903,212.02,266.2,0.0,57.5,200
1544,37.425495777839416,-122.2852078549003,212.44,266.1,0.0,57.5,200
1545,37.42549546696166,-122.28521350354964,212.85,266.0,0.0,57.5,200
1546,37.425495150838415,-122.28521915173732,213.27,265.9,0.0,57.5,200
1547,37.42549483078258,-122.28522479957378,213.68,265.9,0.0,57.5,200
1548,37.42549450800163,-122.28523044716431,214.1,265.9,0.0,57.5,200
1549,37.4254941835704,-122.28523609460488,214.51,265.9,0.0,57.4,200
1550,37.42549385841477,-122.28524174197935,214.92,265.9,0.0,57.3,200
1551,37.42549353387093,-122.28524737951581,215.33,265.9,0.0,57.3,200
1552,37.42549320941959,-122.28525302695446,215.74,265.9,0.0,57.2,200
1553,37.425492891995944,-122.28525857137362,216.14,265.9,0.0,57.0,200
1554,37.42549257011922,-122.28526421904586,216.55,265.9,0.0,56.9,200
1555,37.42549226282557,-122.28526963883888,216.95,265.9,0.0,56.8,200
1556,37.42549196030656,-122.28527500390382,217.35,266.0,0.0,56.6,200
1557,37.42549164359314,-122.28528065203878,217.75,266.0,0.0,56.4,200
1558,37.42549132857341,-122.28528630032395,218.15,266.0,0.0,56.2,200
1559,37.42549101512804,-122.28529194874794,218.55,266.0,0.0,56.0,200
1560,37.42549070309859,-122.28529759729622,218.94,266.0,0.0,55.7,200
1561,37.42549039230167,-122.28530324595222,219.34,266.0,0.0,55.4,200
1562,37.42549008254125,-122.28530889469847,219.73,266.1,0.0,55.1,200
1563,37.42548977361905,-122.2853145435175,220.12,266.1,0.0,54.8,200
1564,37.4254894653429,-122.28532019239246,220.51,266.1,0.0,54.5,200
1565,37.42548915753325,-122.28532584130772,220.89,266.1,0.0,54.1,200
1566,37.425488850027754,-122.28533149024925,221.28,266.1,0.0,53.8,200
1567,37.425488542684406,-122.28533713920473,221.66,266.1,0.0,53.3,200
1568,37.425488235383085,-122.28534278816379,222.04,266.1,0.0,52.9,200
1569,37.42548792802603,-122.28534843711803,222.42,266.1,0.0,52.5,200
1570,37.42548762053726,-122.2853540860609,222.79,266.1,0.0,52.0,200
1571,37.42548731286126,-122.28535973498758,223.17,266.1,0.0,51.5,200
1572,37.4254870049611,-122.28536538389488,223.54,266.1,0.0,51.0,200
1573,37.4254866968162,-122.28537103278097,223.91,266.1,0.0,50.4,200
1574,37.4254863884199,-122.2853766816453,224.28,266.1,0.0,49.9,200
1575,37.425486079776924,-122.28538233048825,224.64,266.1,0.0,49.3,200
1576,37.425485770900906,-122.28538797931095,225,266.1,0.0,48.7,200
1577,37.4254854618121,-122.28539362811522,225.36,266.1,0.0,48.1,200
1578,37.425485152535195,-122.28539927690309,225.72,266.1,0.0,47.4,200
1579,37.42548484309747,-122.285404925677,226.08,266.0,0.0,46.8,200
1580,37.425484533527204,-122.28541057443937,226.43,265.8,0.0,46.1,200
1581,37.42548422385229,-122.28541622319263,226.78,265.4,0.0,45.4,200
1582,37.425483914099246,-122.28542187193905,227.13,264.9,0.0,44.7,200
1583,37.42548362051907,-122.28542662876337,227.48,264.1,0.0,43.9,200
1584,37.42548321422713,-122.28543213095395,227.82,263.2,0.0,43.2,200
1585,37.42548270944462,-122.28543775735999,228.16,262.1,0.0,42.4,200
1586,37.42548210343171,-122.28544336789886,228.5,260.8,0.0,41.6,200
1587,37.42548139020218,-122.28544895841475,228.83,259.6,0.0,40.9,200
1588,37.42548056941645,-122.28545452548309,229.17,258.3,0.0,40.1,200
1589,37.42547964523063,-122.28546006679649,229.5,257.1,0.0,39.3,200
1590,37.425478625181576,-122.28546558137927,229.83,256.0,0.0,38.4,200
1591,37.425477519157305,-122.28547106961999,230.15,255.1,0.0,37.6,200
1592,37.42547633848707,-122.2854765331473,230.47,254.3,0.0,36.8,200
1593,37.42547509516974,-122.28548197459409,230.79,253.6,0.0,35.9,200
1594,37.42547380124513,-122.28548739730033,231.11,253.0,0.0,35.1,200
1595,37.425472468303255,-122.28549280500097,231.42,252.6,0.0,34.2,200
1596,37.42547110711938,-122.28549820153495,231.73,252.4,0.0,33.3,200
1597,37.425469770998866,-122.28550342030623,232.04,252.2,0.0,32.5,200
1598,37.4254684184482,-122.28550866103231,232.35,252.1,0.0,31.6,200
1599,37.42546710629993,-122.28551373355823,232.65,252.1,0.0,30.8,200
1600,37.42546571659763,-122.28551911855412,232.95,252.2,0.0,29.9,200
1601,37.42546433441936,-122.28552450661955,233.24,252.3,0.0,29.0,200
1602,37.42546296312106,-122.28552989909115,233.54,252.5,0.0,28.2,200
1603,37.4254616049599,-122.28553529683187,233.83,252.6,0.0,27.3,200
1604,37.42546026122299,-122.28554070029374,234.12,252.8,0.0,26.5,200
1605,37.42545893236824,-122.28554610958811,234.4,253.0,0.0,25.6,200
1606,37.425457618169936,-122.28555152455704,234.68,253.2,0.0,24.8,200
1607,37.42545631786266,-122.28555694484065,234.96,253.3,0.0,24.0,200
1608,37.42545503027841,-122.285562369938,235.23,253.5,0.0,23.2,200
1609,37.425453753972874,-122.28556779925955,235.5,253.6,0.0,22.4,200
1610,37.42545248733794,-122.28557323217083,235.77,253.7,0.0,21.6,200
1611,37.4254512286986,-122.28557866802765,236.04,253.8,0.0,20.8,200
1612,37.4254499763934,-122.28558410620354,236.3,253.9,0.0,20.1,200
1613,37.42544872883854,-122.28558954611034,236.56,253.9,0.0,19.3,200
1614,37.425447484575926,-122.28559498721249,236.81,253.9,0.0,18.6,200
1615,37.42544624230674,-122.28560042903676,237.06,253.9,0.0,17.9,200
1616,37.4254450009118,-122.28560587117727,237.31,254.0,0.0,17.2,200
1617,37.42544375946063,-122.28561131329734,237.56,253.9,0.0,16.5,200
1618,37.425442517211124,-122.28561675512846,237.8,253.9,0.0,15.9,200
1619,37.4254412736016,-122.28562219646692,238.04,253.9,0.0,15.2,200
1620,37.425440028237276,-122.28562763716889,238.27,253.9,0.0,14.6,200
1621,37.42543878087264,-122.28563307714411,238.51,253.9,0.0,14.0,200
1622,37.42543753139142,-122.285638516349,238.73,253.8,0.0,13.4,200
1623,37.42543627978534,-122.28564395477908,238.96,253.8,0.0,12.9,200
1624,37.4254350261328,-122.28564939246165,239.18,253.8,0.0,12.4,200
1625,37.42543377057843,-122.28565482944829,239.4,253.8,0.0,11.9,200
1626,37.425432513313964,-122.28566026580822,239.61,253.7,0.0,11.4,200
1627,37.42543125456119,-122.28566570162195,239.82,253.7,0.0,10.9,200
1628,37.425429994557035,-122.28567113697584,240.03,253.7,0.0,10.5,200
1629,37.425428733541054,-122.28567657195754,240.23,253.7,0.0,10.1,200
1630,37.42542747174534,-122.28568200665222,240.43,253.7,0.0,9.7,200
1631,37.42542622932154,-122.28568735531974,240.63,253.7,0.0,9.3,200
1632,37.425424966596026,-122.2856927896718,240.82,253.7,0.0,9.0,200
1633,37.42542374565054,-122.28569804333341,241.01,253.7,0.0,8.7,200
1634,37.42542248267904,-122.28570347759464,241.2,253.7,0.0,8.4,200
1635,37.42542121977502,-122.28570891188066,241.38,253.7,0.0,8.1,200
1636,37.42541995703018,-122.28571434622523,241.56,253.7,0.0,7.8,200
1637,37.42541995703018,-122.28571434622523,241.73,253.7,0.0,7.6,200
1638,37.42541995703018,-122.28571434622523,241.9,253.7,0.0,7.4,200
1639,37.42541995703018,-122.28571434622523,242.07,253.7,0.0,7.2,200
1640,37.42541995703018,-122.28571434622523,242.24,253.7,0.0,7.1,200
1641,37.42541995703018,-122.28571434622523,242.4,253.7,0.0,6.9,200
1642,37.42541995703018,-122.28571434622523,242.55,253.7,0.0,6.8,200
1643,37.42541995703018,-122.28571434622523,242.71,253.7,0.0,6.7,200
1644,37.42541995703018,-122.28571434622523,242.85,253.7,0.0,6.6,200
1645,37.42541995703018,-122.28571434622523,243,253.7,0.0,6.5,200
1646,37.42541995703018,-122.28571434622523,243.14,253.7,0.0,6.5,200
1647,37.42541995703018,-122.28571434622523,243.28,253.7,0.0,6.5,200
1648,37.42541995703018,-122.28571434622523,243.41,253.7,0.0,6.4,200
1649,37.42541995703018,-122.28571434622523,243.54,253.7,0.0,6.4,200
1650,37.42541995703018,-122.28571434622523,243.67,253.7,0.0,6.4,200
1651,37.42541995703018,-122.28571434622523,243.79,253.7,0.0,6.4,200
1652,37.42541995703018,-122.28571434622523,243.91,253.7,0.0,6.5,200
1653,37.42541995703018,-122.28571434622523,244.03,253.7,0.0,6.5,200
1654,37.42541995703018,-122.28571434622523,244.14,253.7,0.0,6.5,200
1655,37.42541995703018,-122.28571434622523,244.24,253.7,0.0,6.6,200
1656,37.42541995703018,-122.28571434622523,244.35,253.7,0.0,6.6,200
1657,37.42541957827461,-122.28571597655359,244.45,253.7,0.0,6.7,200
1658,37.42541904933528,-122.28571825386807,244.54,253.7,0.0,6.7,200
1659,37.42541844860379,-122.28572084093658,244.64,253.7,0.0,6.8,200
1660,37.42541776092213,-122.2857238032321,244.73,253.7,0.0,6.9,200
1661,37.42541692945626,-122.28572738581846,244.81,253.7,0.0,6.9,200
1662,37.42541592076468,-122.28573173308013,244.89,253.7,0.0,7.0,200
1663,37.42541475085096,-122.28573677629245,244.97,253.8,0.0,7.0,200
1664,37.42541349026537,-122.28574221143137,245.04,254.0,0.0,7.1,200
1665,37.42541222987392,-122.2857476466416,245.11,254.2,0.0,7.1,200
1666,37.42541128500055,-122.2857517736488,245.18,254.5,0.0,7.2,200
1667,37.42541016351492,-122.28575678451936,245.24,254.8,0.0,7.2,200
1668,37.42540897754617,-122.28576224622184,245.3,255.3,0.0,7.2,200
1669,37.42540783036897,-122.28576772104621,245.35,255.8,0.0,7.2,200
1670,37.42540672448306,-122.28577320932594,245.4,256.3,0.0,7.2,200
1671,37.425405660261646,-122.28577871065126,245.45,256.8,0.0,7.2,200
1672,37.42540463634889,-122.28578422409309,245.49,257.2,0.0,7.2,200
1673,37.42540365004975,-122.2857897483968,245.53,257.7,0.0,7.1,200
1674,37.425402697698715,-122.28579528213749,245.56,258.0,0.0,7.1,200
1675,37.42540177499664,-122.28580082383715,245.6,258.4,0.0,7.0,200
1676,37.42540087730819,-122.28580637204725,245.62,258.6,0.0,6.9,200
1677,37.42539999991488,-122.28581192540277,245.65,258.8,0.0,6.8,200
1678,37.425399138221856,-122.28581748265488,245.67,259.0,0.0,6.7,200
1679,37.42539828791886,-122.28582304268808,245.68,259.1,0.0,6.5,200
1680,37.42539744509762,-122.28582860452723,245.7,259.2,0.0,6.4,200
1681,37.42539660632951,-122.28583416733777,245.7,259.2,0.0,6.2,200
1682,37.42539576870812,-122.28583973042224,245.71,259.2,0.0,6.0,200
1683,37.42539492986211,-122.28584529321401,245.71,259.2,0.0,5.7,200
1684,37.425394087943666,-122.2858508552697,245.71,259.1,0.0,5.5,200
1685,37.42539324159808,-122.28585641625988,245.7,259.1,0.0,5.2,200
1686,37.425392389919374,-122.28586197595878,245.69,259.0,0.0,4.9,200
1687,37.425391532396795,-122.28586753423309,245.68,258.9,0.0,4.6,200
1688,37.42539066885602,-122.28587309102976,245.66,258.9,0.0,4.2,200
1689,37.425389799398644,-122.28587864636327,245.64,258.8,0.0,3.8,200
1690,37.42538892434279,-122.28588420030275,245.62,258.7,0.0,3.4,200
1691,37.42538804416691,-122.28588975295916,245.59,258.7,0.0,3.0,200
1692,37.42538715945848,-122.2858953044732,245.55,258.6,0.0,2.5,200
1693,37.42538627086862,-122.28590085500416,245.52,258.6,0.0,2.1,200
1694,37.425385379073326,-122.28590640471982,245.48,258.5,0.0,1.6,200
1695,37.42538448474143,-122.28591195378816,245.44,258.5,0.0,1.0,200
1696,37.42538358850932,-122.28591750237028,245.39,258.5,0.0,0.5,200
1697,37.42538269096201,-122.28592305061522,245.34,258.5,0.0,0.0,200
1698,37.42538179262004,-122.2859285986562,245.29,258.5,0.0,0.0,200
1699,37.42538089393158,-122.2859341466081,245.23,258.5,0.0,0.0,200
1700,37.42537999526905,-122.2859396945666,245.17,258.5,0.0,0.0,200
1701,37.42537909692928,-122.28594524260794,245.1,258.5,0.0,0.0,200
1702,37.42537819913687,-122.28595079078967,245.04,258.5,0.0,0.0,200
1703,37.425377302049654,-122.28595633915224,244.96,258.5,0.0,0.0,200
1704,37.425376405765654,-122.28596188772053,244.89,258.5,0.0,0.0,200
1705,37.425375510331186,-122.28596743650625,244.81,258.5,0.0,0.0,200
1706,37.42537461574935,-122.28597298550999,244.73,258.5,0.0,0.0,200
1707,37.4253737219885,-122.2859785347234,244.64,258.5,0.0,0.0,200
1708,37.425372828990504,-122.28598408413148,244.55,258.6,0.0,0.0,200
1709,37.42537193667833,-122.28598963371445,244.46,258.6,0.0,0.0,200
1710,37.42537104496292,-122.28599518344943,244.36,258.6,0.0,0.0,200
1711,37.42537015374914,-122.28600073331208,244.27,258.6,0.0,0.0,200
1712,37.42536926294083,-122.2860062832779,244.16,258.6,0.0,0.0,200
1713,37.42536837244485,-122.28601183332312,244.06,258.6,0.0,0.0,200
1714,37.42536748217416,-122.28601738342559,243.95,258.6,0.0,0.0,200
1715,37.42536659205013,-122.28602293356528,243.83,258.6,0.0,0.0,200
1716,37.425365702004,-122.28602848372473,243.72,258.6,0.0,0.0,200
1717,37.42536481197764,-122.28603403388912,243.6,258.6,0.0,0.0,200
1718,37.42536392192373,-122.28603958404646,243.48,258.6,0.0,0.0,200
1719,37.42536303180555,-122.28604513418739,243.35,258.6,0.0,0.0,200
1720,37.42536214159629,-122.28605068430508,243.22,258.6,0.0,0.0,200
1721,37.42536125127813,-122.286056234395,243.09,258.6,0.0,0.0,200
1722,37.42536037841036,-122.28606167494668,242.95,258.6,0.0,0.0,200
1723,37.42535948785146,-122.28606722497524,242.82,258.6,0.0,0.0,200
1724,37.425358597172945,-122.28607277497328,242.67,258.6,0.0,0.0,200
1725,37.42535770638148,-122.28607832494252,242.53,258.6,0.0,0.0,200
1726,37.425356815486936,-122.28608387488546,242.38,258.6,0.0,0.0,200
1727,37.4253559245013,-122.28608942480517,242.23,258.6,0.0,0.0,200
1728,37.42535503343781,-122.28609497470498,242.08,258.6,0.0,0.0,200
1729,37.4253541423102,-122.28610052458839,241.92,258.6,0.0,0.0,200
1730,37.42535325113198,-122.28610607445887,241.76,258.6,0.0,0.0,200
1731,37.42535235991601,-122.28611162431966,241.6,258.6,0.0,0.0,200
1732,37.42535146867409,-122.28611717417378,241.43,258.6,0.0,0.0,200
1733,37.42535057741667,-122.2861227240239,241.26,258.6,0.0,0.0,200
1734,37.42534968615275,-122.28612827387228,241.09,258.6,0.0,0.0,200
1735,37.4253487948898,-122.28613382372085,240.91,258.6,0.0,0.0,200
1736,37.425347903633735,-122.28613937357109,240.74,258.6,0.0,0.0,200
1737,37.42534701238903,-122.28614492342416,240.56,258.6,0.0,0.0,200
1738,37.42534612115881,-122.28615047328084,240.37,258.6,0.0,0.0,200
1739,37.425345229944966,-122.28615602314166,240.19,258.6,0.0,0.0,200
1740,37.425344338748396,-122.28616157300678,240,258.6,0.0,0.0,200
1741,37.425343447569105,-122.28616712287626,239.81,258.6,0.0,0.0,200
1742,37.42534255640641,-122.28617267274988,239.61,258.6,0.0,0.0,200
1743,37.425341665259104,-122.28617822262736,239.41,258.6,0.0,0.0,200
1744,37.4253407741256,-122.2861837725083,239.21,258.6,0.0,0.0,200
1745,37.42533988300408,-122.28618932239219,239.01,258.6,0.0,0.0,200
1746,37.42533988300408,-122.28618932239219,238.81,258.6,0.0,0.0,200
1747,37.42533988300408,-122.28618932239219,238.6,258.6,0.0,0.0,200
1748,37.42533988300408,-122.28618932239219,238.39,258.6,0.0,0.0,200
1749,37.42533988300408,-122.28618932239219,238.18,258.6,0.0,0.0,200
1750,37.42533988300408,-122.28618932239219,237.96,258.6,0.0,0.0,200
1751,37.42533988300408,-122.28618932239219,237.74,258.6,0.0,0.0,200
1752,37.42533988300408,-122.28618932239219,237.52,258.6,0.0,0.0,200
1753,37.42533988300408,-122.28618932239219,237.3,258.6,0.0,0.0,200
1754,37.42533988300408,-122.28618932239219,237.08,258.6,0.0,0.0,200
1755,37.42533988300408,-122.28618932239219,236.85,258.6,0.0,0.0,200
1756,37.42533988300408,-122.28618932239219,236.62,258.6,0.0,0.0,200
1757,37.42533988300408,-122.28618932239219,236.39,258.6,0.0,0.0,200
1758,37.42533988300408,-122.28618932239219,236.15,258.6,0.0,0.0,200
1759,37.42533988300408,-122.28618932239219,235.92,258.6,0.0,0.0,200
1760,37.42533988300408,-122.28618932239219,235.68,258.6,0.0,0.0,200
1761,37.42533988300408,-122.28618932239219,235.44,258.6,0.0,0.0,200
1762,37.42533988300408,-122.28618932239219,235.19,258.6,0.0,0.0,200
1763,37.42533988300408,-122.28618932239219,234.95,258.6,0.0,0.0,200
1764,37.42533988300408,-122.28618932239219,234.7,258.6,0.0,0.0,200
1765,37.42533988300408,-122.28618932239219,234.45,258.6,0.0,0.0,200
1766,37.42533988300408,-122.28618932239219,234.2,258.6,0.0,0.0,200
1767,37.425339615670666,-122.28619098735811,233.95,258.6,0.0,0.0,200
1768,37.42533926651567,-122.28619316193358,233.69,258.6,0.0,0.0,200
1769,37.4253387794416,-122.28619619550597,233.44,258.6,0.0,0.0,200
1770,37.42533817523446,-122.2861999586207,233.18,258.6,0.0,0.0,200
1771,37.425337477208956,-122.28620430606813,232.92,258.6,0.0,0.0,200
1772,37.42533668966269,-122.2862092110779,232.65,258.6,0.0,0.0,200
1773,37.42533579857471,-122.28621476097003,232.39,258.6,0.0,0.0,200
1774,37.4253349074861,-122.28622031086196,232.12,258.6,0.0,0.0,200
1775,37.42533401639615,-122.28622586075346,231.85,258.6,0.0,0.0,200
1776,37.42533312530433,-122.28623141064446,231.58,258.6,0.0,0.0,200
1777,37.42533223421028,-122.28623696053481,231.31,258.6,0.0,0.0,200
1778,37.42533134311381,-122.28624251042446,231.04,258.6,0.0,0.0,200
1779,37.42533045201487,-122.28624806031343,230.76,258.6,0.0,0.0,200
1780,37.42532956091351,-122.2862536102017,230.49,258.4,0.0,0.0,200
1781,37.425328669809865,-122.28625916008934,230.21,258.0,0.0,0.0,200
1782,37.42532777870416,-122.28626470997638,229.93,257.2,0.0,0.0,200
1783,37.42532688759662,-122.28627025986289,229.65,255.9,0.0,0.0,200
1784,37.425326110273325,-122.28627465700987,229.37,254.3,0.0,0.0,200
1785,37.42532507843282,-122.28627967394247,229.08,252.1,0.0,0.0,200
1786,37.42532375687951,-122.28628508606263,228.8,249.6,0.0,0.0,200
1787,37.42532221584911,-122.28629040535236,228.51,246.7,0.0,0.0,200
1788,37.42532044608399,-122.28629561054801,228.22,243.9,0.0,0.0,200
1789,37.425318451303426,-122.28630068508365,227.93,241.0,0.0,0.0,200
1790,37.425316244970496,-122.28630561881266,227.64,238.3,0.0,0.0,200
1791,37.42531384717031,-122.28631040879094,227.35,235.8,0.0,0.0,200
1792,37.42531128184827,-122.28631505911954,227.06,233.7,0.0,0.0,200
1793,37.42530857456225,-122.28631958003605,226.76,231.8,0.0,0.0,200
1794,37.425305750798046,-122.28632398652607,226.47,230.3,0.0,0.0,200
1795,37.42530283481208,-122.28632829672759,226.17,229.0,0.0,0.0,200
1796,37.42529984891242,-122.2863325303517,225.87,228.1,0.0,0.0,200
1797,37.42529681306946,-122.28633670727683,225.57,227.5,0.0,0.0,200
1798,37.42529374475321,-122.28634084640684,225.27,227.1,0.0,0.0,200
1799,37.425290658913546,-122.28634496482887,224.97,226.9,0.0,0.0,200
1800,37.42528756804471,-122.2863490772665,224.67,226.9,0.0,0.0,200
1801,37.42528448229799,-122.28635319579863,224.37,227.1,0.0,0.0,200
1802,37.42528140962376,-122.28635732979875,224.06,227.4,0.0,0.0,200
1803,37.42527835593508,-122.28636148604495,223.76,227.7,0.0,0.0,200
1804,37.425275325290336,-122.28636566895014,223.46,228.1,0.0,0.0,200
1805,37.42527232009364,-122.28636988086728,223.15,228.5,0.0,0.0,200
1806,37.425269341310575,-122.2863741224313,222.84,228.9,0.0,0.0,200
1807,37.42526638869481,-122.28637839290734,222.54,229.3,0.0,0.0,200
1808,37.42526346101935,-122.28638269052354,222.23,229.7,0.0,0.0,200
1809,37.42526055630507,-122.28638701277376,221.92,230.0,0.0,0.0,200
1810,37.42525767203887,-122.28639135668222,221.61,230.3,0.0,0.0,200
1811,37.42525480537475,-122.28639571902661,221.3,230.5,0.0,0.0,200
1812,37.42525195331227,-122.2864000965203,220.99,230.6,0.0,0.0,200
1813,37.42524911284853,-122.28640448595552,220.68,230.7,0.0,0.0,200
1814,37.42524911284853,-122.28640448595552,220.37,230.8,0.0,0.0,200
1815,37.42524911284853,-122.28640448595552,220.05,230.8,0.0,0.0,200
1816,37.42524911284853,-122.28640448595552,219.74,230.8,0.0,0.0,200
1817,37.42524911284853,-122.28640448595552,219.43,230.8,0.0,0.0,200
1818,37.42524911284853,-122.28640448595552,219.12,230.8,0.0,0.0,200
1819,37.42524911284853,-122.28640448595552,218.8,230.8,0.0,0.0,200
1820,37.42524911284853,-122.28640448595552,218.49,230.8,0.0,0.0,200
1821,37.42524911284853,-122.28640448595552,218.17,230.8,0.0,0.0,200
1822,37.42524911284853,-122.28640448595552,217.86,230.8,0.0,0.0,200
